"STCOFIPS","STFIPS","COFIPS","GEO","ITEM","DATA"
"19081","19","081","Iowa\Hancock","Selected crops harvested \ Sunflower seed, all (pounds)","-"
"19083","19","083","Iowa\Hardin","Selected crops harvested \ Sunflower seed, all (pounds)","-"
"19091","19","091","Iowa\Humboldt","Selected crops harvested \ Sunflower seed, all (pounds)","-"
"19099","19","099","Iowa\Jasper","Selected crops harvested \ Sunflower seed, all (pounds)","-"
"19109","19","109","Iowa\Kossuth","Selected crops harvested \ Sunflower seed, all (pounds)","-"
"19127","19","127","Iowa\Marshall","Selected crops harvested \ Sunflower seed, all (pounds)","-"
"19131","19","131","Iowa\Mitchell","Selected crops harvested \ Sunflower seed, all (pounds)","-"
"19147","19","147","Iowa\Palo Alto","Selected crops harvested \ Sunflower seed, all (pounds)","-"
"19151","19","151","Iowa\Pocahontas","Selected crops harvested \ Sunflower seed, all (pounds)","-"
"19153","19","153","Iowa\Polk","Selected crops harvested \ Sunflower seed, all (pounds)","-"
"19161","19","161","Iowa\Sac","Selected crops harvested \ Sunflower seed, all (pounds)","-"
"19169","19","169","Iowa\Story","Selected crops harvested \ Sunflower seed, all (pounds)","(D)"
"19187","19","187","Iowa\Webster","Selected crops harvested \ Sunflower seed, all (pounds)","-"
"19189","19","189","Iowa\Winnebago","Selected crops harvested \ Sunflower seed, all (pounds)","-"
"19195","19","195","Iowa\Worth","Selected crops harvested \ Sunflower seed, all (pounds)","-"
"19197","19","197","Iowa\Wright","Selected crops harvested \ Sunflower seed, all (pounds)","-"
"19015","19","015","Iowa\Boone","Selected crops harvested \ Sugarbeets for sugar (farms)","-"
"19021","19","021","Iowa\Buena Vista","Selected crops harvested \ Sugarbeets for sugar (farms)","-"
"19023","19","023","Iowa\Butler","Selected crops harvested \ Sugarbeets for sugar (farms)","-"
"19025","19","025","Iowa\Calhoun","Selected crops harvested \ Sugarbeets for sugar (farms)","-"
"19027","19","027","Iowa\Carroll","Selected crops harvested \ Sugarbeets for sugar (farms)","-"
"19033","19","033","Iowa\Cerro Gordo","Selected crops harvested \ Sugarbeets for sugar (farms)","-"
"19041","19","041","Iowa\Clay","Selected crops harvested \ Sugarbeets for sugar (farms)","-"
"19049","19","049","Iowa\Dallas","Selected crops harvested \ Sugarbeets for sugar (farms)","-"
"19059","19","059","Iowa\Dickinson","Selected crops harvested \ Sugarbeets for sugar (farms)","-"
"19063","19","063","Iowa\Emmet","Selected crops harvested \ Sugarbeets for sugar (farms)","-"
"19067","19","067","Iowa\Floyd","Selected crops harvested \ Sugarbeets for sugar (farms)","-"
"19069","19","069","Iowa\Franklin","Selected crops harvested \ Sugarbeets for sugar (farms)","-"
"19073","19","073","Iowa\Greene","Selected crops harvested \ Sugarbeets for sugar (farms)","-"
"19075","19","075","Iowa\Grundy","Selected crops harvested \ Sugarbeets for sugar (farms)","-"
"19077","19","077","Iowa\Guthrie","Selected crops harvested \ Sugarbeets for sugar (farms)","-"
"19079","19","079","Iowa\Hamilton","Selected crops harvested \ Sugarbeets for sugar (farms)","-"
"19081","19","081","Iowa\Hancock","Selected crops harvested \ Sugarbeets for sugar (farms)","-"
"19083","19","083","Iowa\Hardin","Selected crops harvested \ Sugarbeets for sugar (farms)","-"
"19091","19","091","Iowa\Humboldt","Selected crops harvested \ Sugarbeets for sugar (farms)","-"
"19099","19","099","Iowa\Jasper","Selected crops harvested \ Sugarbeets for sugar (farms)","-"
"19109","19","109","Iowa\Kossuth","Selected crops harvested \ Sugarbeets for sugar (farms)","-"
"19127","19","127","Iowa\Marshall","Selected crops harvested \ Sugarbeets for sugar (farms)","-"
"19131","19","131","Iowa\Mitchell","Selected crops harvested \ Sugarbeets for sugar (farms)","-"
"19147","19","147","Iowa\Palo Alto","Selected crops harvested \ Sugarbeets for sugar (farms)","-"
"19151","19","151","Iowa\Pocahontas","Selected crops harvested \ Sugarbeets for sugar (farms)","-"
"19153","19","153","Iowa\Polk","Selected crops harvested \ Sugarbeets for sugar (farms)","-"
"19161","19","161","Iowa\Sac","Selected crops harvested \ Sugarbeets for sugar (farms)","-"
"19169","19","169","Iowa\Story","Selected crops harvested \ Sugarbeets for sugar (farms)","-"
"19187","19","187","Iowa\Webster","Selected crops harvested \ Sugarbeets for sugar (farms)","-"
"19189","19","189","Iowa\Winnebago","Selected crops harvested \ Sugarbeets for sugar (farms)","-"
"19195","19","195","Iowa\Worth","Selected crops harvested \ Sugarbeets for sugar (farms)","-"
"19197","19","197","Iowa\Wright","Selected crops harvested \ Sugarbeets for sugar (farms)","-"
"19015","19","015","Iowa\Boone","Selected crops harvested \ Sugarbeets for sugar (acres)","-"
"19021","19","021","Iowa\Buena Vista","Selected crops harvested \ Sugarbeets for sugar (acres)","-"
"19023","19","023","Iowa\Butler","Selected crops harvested \ Sugarbeets for sugar (acres)","-"
"19025","19","025","Iowa\Calhoun","Selected crops harvested \ Sugarbeets for sugar (acres)","-"
"19027","19","027","Iowa\Carroll","Selected crops harvested \ Sugarbeets for sugar (acres)","-"
"19033","19","033","Iowa\Cerro Gordo","Selected crops harvested \ Sugarbeets for sugar (acres)","-"
"19041","19","041","Iowa\Clay","Selected crops harvested \ Sugarbeets for sugar (acres)","-"
"19049","19","049","Iowa\Dallas","Selected crops harvested \ Sugarbeets for sugar (acres)","-"
"19059","19","059","Iowa\Dickinson","Selected crops harvested \ Sugarbeets for sugar (acres)","-"
"19063","19","063","Iowa\Emmet","Selected crops harvested \ Sugarbeets for sugar (acres)","-"
"19067","19","067","Iowa\Floyd","Selected crops harvested \ Sugarbeets for sugar (acres)","-"
"19069","19","069","Iowa\Franklin","Selected crops harvested \ Sugarbeets for sugar (acres)","-"
"19073","19","073","Iowa\Greene","Selected crops harvested \ Sugarbeets for sugar (acres)","-"
"19075","19","075","Iowa\Grundy","Selected crops harvested \ Sugarbeets for sugar (acres)","-"
"19077","19","077","Iowa\Guthrie","Selected crops harvested \ Sugarbeets for sugar (acres)","-"
"19079","19","079","Iowa\Hamilton","Selected crops harvested \ Sugarbeets for sugar (acres)","-"
"19081","19","081","Iowa\Hancock","Selected crops harvested \ Sugarbeets for sugar (acres)","-"
"19083","19","083","Iowa\Hardin","Selected crops harvested \ Sugarbeets for sugar (acres)","-"
"19091","19","091","Iowa\Humboldt","Selected crops harvested \ Sugarbeets for sugar (acres)","-"
"19099","19","099","Iowa\Jasper","Selected crops harvested \ Sugarbeets for sugar (acres)","-"
"19109","19","109","Iowa\Kossuth","Selected crops harvested \ Sugarbeets for sugar (acres)","-"
"19127","19","127","Iowa\Marshall","Selected crops harvested \ Sugarbeets for sugar (acres)","-"
"19131","19","131","Iowa\Mitchell","Selected crops harvested \ Sugarbeets for sugar (acres)","-"
"19147","19","147","Iowa\Palo Alto","Selected crops harvested \ Sugarbeets for sugar (acres)","-"
"19151","19","151","Iowa\Pocahontas","Selected crops harvested \ Sugarbeets for sugar (acres)","-"
"19153","19","153","Iowa\Polk","Selected crops harvested \ Sugarbeets for sugar (acres)","-"
"19161","19","161","Iowa\Sac","Selected crops harvested \ Sugarbeets for sugar (acres)","-"
"19169","19","169","Iowa\Story","Selected crops harvested \ Sugarbeets for sugar (acres)","-"
"19187","19","187","Iowa\Webster","Selected crops harvested \ Sugarbeets for sugar (acres)","-"
"19189","19","189","Iowa\Winnebago","Selected crops harvested \ Sugarbeets for sugar (acres)","-"
"19195","19","195","Iowa\Worth","Selected crops harvested \ Sugarbeets for sugar (acres)","-"
"19197","19","197","Iowa\Wright","Selected crops harvested \ Sugarbeets for sugar (acres)","-"
"19015","19","015","Iowa\Boone","Selected crops harvested \ Peanuts for nuts (pounds)","-"
"19021","19","021","Iowa\Buena Vista","Selected crops harvested \ Peanuts for nuts (pounds)","-"
"19023","19","023","Iowa\Butler","Selected crops harvested \ Peanuts for nuts (pounds)","-"
"19025","19","025","Iowa\Calhoun","Selected crops harvested \ Peanuts for nuts (pounds)","-"
"19027","19","027","Iowa\Carroll","Selected crops harvested \ Peanuts for nuts (pounds)","-"
"19033","19","033","Iowa\Cerro Gordo","Selected crops harvested \ Peanuts for nuts (pounds)","-"
"19041","19","041","Iowa\Clay","Selected crops harvested \ Peanuts for nuts (pounds)","-"
"19049","19","049","Iowa\Dallas","Selected crops harvested \ Peanuts for nuts (pounds)","-"
"19059","19","059","Iowa\Dickinson","Selected crops harvested \ Peanuts for nuts (pounds)","-"
"19063","19","063","Iowa\Emmet","Selected crops harvested \ Peanuts for nuts (pounds)","-"
"19067","19","067","Iowa\Floyd","Selected crops harvested \ Peanuts for nuts (pounds)","-"
"19069","19","069","Iowa\Franklin","Selected crops harvested \ Peanuts for nuts (pounds)","-"
"19073","19","073","Iowa\Greene","Selected crops harvested \ Peanuts for nuts (pounds)","-"
"19075","19","075","Iowa\Grundy","Selected crops harvested \ Peanuts for nuts (pounds)","-"
"19077","19","077","Iowa\Guthrie","Selected crops harvested \ Peanuts for nuts (pounds)","-"
"19079","19","079","Iowa\Hamilton","Selected crops harvested \ Peanuts for nuts (pounds)","-"
"19081","19","081","Iowa\Hancock","Selected crops harvested \ Peanuts for nuts (pounds)","-"
"19083","19","083","Iowa\Hardin","Selected crops harvested \ Peanuts for nuts (pounds)","-"
"19091","19","091","Iowa\Humboldt","Selected crops harvested \ Peanuts for nuts (pounds)","-"
"19099","19","099","Iowa\Jasper","Selected crops harvested \ Peanuts for nuts (pounds)","-"
"19109","19","109","Iowa\Kossuth","Selected crops harvested \ Peanuts for nuts (pounds)","-"
"19127","19","127","Iowa\Marshall","Selected crops harvested \ Peanuts for nuts (pounds)","-"
"19131","19","131","Iowa\Mitchell","Selected crops harvested \ Peanuts for nuts (pounds)","-"
"19147","19","147","Iowa\Palo Alto","Selected crops harvested \ Peanuts for nuts (pounds)","-"
"19151","19","151","Iowa\Pocahontas","Selected crops harvested \ Peanuts for nuts (pounds)","-"
"19153","19","153","Iowa\Polk","Selected crops harvested \ Peanuts for nuts (pounds)","-"
"19161","19","161","Iowa\Sac","Selected crops harvested \ Peanuts for nuts (pounds)","-"
"19169","19","169","Iowa\Story","Selected crops harvested \ Peanuts for nuts (pounds)","-"
"19187","19","187","Iowa\Webster","Selected crops harvested \ Peanuts for nuts (pounds)","-"
"19189","19","189","Iowa\Winnebago","Selected crops harvested \ Peanuts for nuts (pounds)","-"
"19195","19","195","Iowa\Worth","Selected crops harvested \ Peanuts for nuts (pounds)","-"
"19197","19","197","Iowa\Wright","Selected crops harvested \ Peanuts for nuts (pounds)","-"
"19015","19","015","Iowa\Boone","Selected crops harvested \ Vegetables harvested for sale (see text) (farms)",20
"19021","19","021","Iowa\Buena Vista","Selected crops harvested \ Vegetables harvested for sale (see text) (farms)",5
"19023","19","023","Iowa\Butler","Selected crops harvested \ Vegetables harvested for sale (see text) (farms)",3
"19025","19","025","Iowa\Calhoun","Selected crops harvested \ Vegetables harvested for sale (see text) (farms)",4
"19027","19","027","Iowa\Carroll","Selected crops harvested \ Vegetables harvested for sale (see text) (farms)",5
"19033","19","033","Iowa\Cerro Gordo","Selected crops harvested \ Vegetables harvested for sale (see text) (farms)",5
"19041","19","041","Iowa\Clay","Selected crops harvested \ Vegetables harvested for sale (see text) (farms)",6
"19049","19","049","Iowa\Dallas","Selected crops harvested \ Vegetables harvested for sale (see text) (farms)",25
"19059","19","059","Iowa\Dickinson","Selected crops harvested \ Vegetables harvested for sale (see text) (farms)",4
"19063","19","063","Iowa\Emmet","Selected crops harvested \ Vegetables harvested for sale (see text) (farms)",1
"19067","19","067","Iowa\Floyd","Selected crops harvested \ Vegetables harvested for sale (see text) (farms)",21
"19069","19","069","Iowa\Franklin","Selected crops harvested \ Vegetables harvested for sale (see text) (farms)",2
"19073","19","073","Iowa\Greene","Selected crops harvested \ Vegetables harvested for sale (see text) (farms)",8
"19075","19","075","Iowa\Grundy","Selected crops harvested \ Vegetables harvested for sale (see text) (farms)",10
"19077","19","077","Iowa\Guthrie","Selected crops harvested \ Vegetables harvested for sale (see text) (farms)",2
"19079","19","079","Iowa\Hamilton","Selected crops harvested \ Vegetables harvested for sale (see text) (farms)",3
"19081","19","081","Iowa\Hancock","Selected crops harvested \ Vegetables harvested for sale (see text) (farms)",7
"19083","19","083","Iowa\Hardin","Selected crops harvested \ Vegetables harvested for sale (see text) (farms)",9
"19091","19","091","Iowa\Humboldt","Selected crops harvested \ Vegetables harvested for sale (see text) (farms)",4
"19099","19","099","Iowa\Jasper","Selected crops harvested \ Vegetables harvested for sale (see text) (farms)",11
"19109","19","109","Iowa\Kossuth","Selected crops harvested \ Vegetables harvested for sale (see text) (farms)",14
"19127","19","127","Iowa\Marshall","Selected crops harvested \ Vegetables harvested for sale (see text) (farms)",13
"19131","19","131","Iowa\Mitchell","Selected crops harvested \ Vegetables harvested for sale (see text) (farms)",19
"19147","19","147","Iowa\Palo Alto","Selected crops harvested \ Vegetables harvested for sale (see text) (farms)",6
"19151","19","151","Iowa\Pocahontas","Selected crops harvested \ Vegetables harvested for sale (see text) (farms)",1
"19153","19","153","Iowa\Polk","Selected crops harvested \ Vegetables harvested for sale (see text) (farms)",39
"19161","19","161","Iowa\Sac","Selected crops harvested \ Vegetables harvested for sale (see text) (farms)",2
"19169","19","169","Iowa\Story","Selected crops harvested \ Vegetables harvested for sale (see text) (farms)",26
"19187","19","187","Iowa\Webster","Selected crops harvested \ Vegetables harvested for sale (see text) (farms)",12
