Year,State,Ag District,County,Data Item,Domain,Domain Category,Value
1997,ILLINOIS,WEST SOUTHWEST,SANGAMON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,680
1997,ILLINOIS,WEST SOUTHWEST,SCOTT,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,50919
1997,ILLINOIS,WEST SOUTHWEST,SCOTT,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,214
1997,IOWA,CENTRAL,BOONE,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,146337
1997,IOWA,CENTRAL,BOONE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,655
1997,IOWA,CENTRAL,DALLAS,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,131532
1997,IOWA,CENTRAL,DALLAS,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,577
1997,IOWA,CENTRAL,GRUNDY,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,154644
1997,IOWA,CENTRAL,GRUNDY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,619
1997,IOWA,CENTRAL,HAMILTON,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,170951
1997,IOWA,CENTRAL,HAMILTON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,651
1997,IOWA,CENTRAL,HARDIN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,162843
1997,IOWA,CENTRAL,HARDIN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,673
1997,IOWA,CENTRAL,JASPER,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,160411
1997,IOWA,CENTRAL,JASPER,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,846
1997,IOWA,CENTRAL,MARSHALL,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,134248
1997,IOWA,CENTRAL,MARSHALL,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,630
1997,IOWA,CENTRAL,POLK,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,95300
1997,IOWA,CENTRAL,POLK,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,461
1997,IOWA,CENTRAL,POWESHIEK,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,112372
1997,IOWA,CENTRAL,POWESHIEK,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,619
1997,IOWA,CENTRAL,STORY,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,159708
1997,IOWA,CENTRAL,STORY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,724
1997,IOWA,CENTRAL,TAMA,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,159275
1997,IOWA,CENTRAL,TAMA,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,814
1997,IOWA,CENTRAL,WEBSTER,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,191248
1997,IOWA,CENTRAL,WEBSTER,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,790
1997,IOWA,EAST CENTRAL,BENTON,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,171666
1997,IOWA,EAST CENTRAL,BENTON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,887
1997,IOWA,EAST CENTRAL,CEDAR,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,144001
1997,IOWA,EAST CENTRAL,CEDAR,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,706
1997,IOWA,EAST CENTRAL,CLINTON,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,176860
1997,IOWA,EAST CENTRAL,CLINTON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,941
1997,IOWA,EAST CENTRAL,IOWA,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,114442
1997,IOWA,EAST CENTRAL,IOWA,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,622
1997,IOWA,EAST CENTRAL,JACKSON,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,92917
1997,IOWA,EAST CENTRAL,JACKSON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,803
1997,IOWA,EAST CENTRAL,JOHNSON,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,99124
1997,IOWA,EAST CENTRAL,JOHNSON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,801
1997,IOWA,EAST CENTRAL,JONES,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,139975
1997,IOWA,EAST CENTRAL,JONES,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,742
1997,IOWA,EAST CENTRAL,LINN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,132650
1997,IOWA,EAST CENTRAL,LINN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,903
1997,IOWA,EAST CENTRAL,MUSCATINE,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,90371
1997,IOWA,EAST CENTRAL,MUSCATINE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,521
1997,IOWA,EAST CENTRAL,SCOTT,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,117016
1997,IOWA,EAST CENTRAL,SCOTT,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,600
1997,IOWA,NORTH CENTRAL,BUTLER,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,142673
1997,IOWA,NORTH CENTRAL,BUTLER,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,803
1997,IOWA,NORTH CENTRAL,CERRO GORDO,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,142667
1997,IOWA,NORTH CENTRAL,CERRO GORDO,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,581
1997,IOWA,NORTH CENTRAL,FLOYD,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,137175
1997,IOWA,NORTH CENTRAL,FLOYD,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,647
1997,IOWA,NORTH CENTRAL,FRANKLIN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,162094
1997,IOWA,NORTH CENTRAL,FRANKLIN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,710
1997,IOWA,NORTH CENTRAL,HANCOCK,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,170272
1997,IOWA,NORTH CENTRAL,HANCOCK,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,720
1997,IOWA,NORTH CENTRAL,HUMBOLDT,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,124639
1997,IOWA,NORTH CENTRAL,HUMBOLDT,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,528
1997,IOWA,NORTH CENTRAL,KOSSUTH,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,289344
1997,IOWA,NORTH CENTRAL,KOSSUTH,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1239
1997,IOWA,NORTH CENTRAL,MITCHELL,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,124148
1997,IOWA,NORTH CENTRAL,MITCHELL,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,645
1997,IOWA,NORTH CENTRAL,WINNEBAGO,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,123191
1997,IOWA,NORTH CENTRAL,WINNEBAGO,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,454
1997,IOWA,NORTH CENTRAL,WORTH,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,106557
1997,IOWA,NORTH CENTRAL,WORTH,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,443
1997,IOWA,NORTH CENTRAL,WRIGHT,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,169825
1997,IOWA,NORTH CENTRAL,WRIGHT,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,625
1997,IOWA,NORTHEAST,ALLAMAKEE,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,64928
1997,IOWA,NORTHEAST,ALLAMAKEE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,593
1997,IOWA,NORTHEAST,BLACK HAWK,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,134596
1997,IOWA,NORTHEAST,BLACK HAWK,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,733
1997,IOWA,NORTHEAST,BREMER,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,108811
1997,IOWA,NORTHEAST,BREMER,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,736
1997,IOWA,NORTHEAST,BUCHANAN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,160637
1997,IOWA,NORTHEAST,BUCHANAN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,883
1997,IOWA,NORTHEAST,CHICKASAW,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,116688
1997,IOWA,NORTHEAST,CHICKASAW,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,690
1997,IOWA,NORTHEAST,CLAYTON,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,159349
1997,IOWA,NORTHEAST,CLAYTON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1098
1997,IOWA,NORTHEAST,DELAWARE,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,156722
1997,IOWA,NORTHEAST,DELAWARE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1010
1997,IOWA,NORTHEAST,DUBUQUE,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,116588
1997,IOWA,NORTHEAST,DUBUQUE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1115
1997,IOWA,NORTHEAST,FAYETTE,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,175058
1997,IOWA,NORTHEAST,FAYETTE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,991
1997,IOWA,NORTHEAST,HOWARD,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,108083
1997,IOWA,NORTHEAST,HOWARD,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,614
1997,IOWA,NORTHEAST,WINNESHIEK,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,119136
1997,IOWA,NORTHEAST,WINNESHIEK,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,984
1997,IOWA,NORTHWEST,BUENA VISTA,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,162645
1997,IOWA,NORTHWEST,BUENA VISTA,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,732
1997,IOWA,NORTHWEST,CHEROKEE,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,132373
1997,IOWA,NORTHWEST,CHEROKEE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,724
1997,IOWA,NORTHWEST,CLAY,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,121080
1997,IOWA,NORTHWEST,CLAY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,517
1997,IOWA,NORTHWEST,DICKINSON,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,81530
1997,IOWA,NORTHWEST,DICKINSON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,374
1997,IOWA,NORTHWEST,EMMET,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,100210
1997,IOWA,NORTHWEST,EMMET,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,405
1997,IOWA,NORTHWEST,LYON,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,144190
1997,IOWA,NORTHWEST,LYON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,868
1997,IOWA,NORTHWEST,O BRIEN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,156727
1997,IOWA,NORTHWEST,O BRIEN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,836
1997,IOWA,NORTHWEST,OSCEOLA,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,106720
1997,IOWA,NORTHWEST,OSCEOLA,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,547
1997,IOWA,NORTHWEST,PALO ALTO,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,150491
1997,IOWA,NORTHWEST,PALO ALTO,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,650
1997,IOWA,NORTHWEST,PLYMOUTH,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,211244
1997,IOWA,NORTHWEST,PLYMOUTH,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1131
1997,IOWA,NORTHWEST,POCAHONTAS,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,169727
1997,IOWA,NORTHWEST,POCAHONTAS,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,727
1997,IOWA,NORTHWEST,SIOUX,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,224524
1997,IOWA,NORTHWEST,SIOUX,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1301
1997,IOWA,SOUTH CENTRAL,APPANOOSE,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,28732
1997,IOWA,SOUTH CENTRAL,APPANOOSE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,319
1997,IOWA,SOUTH CENTRAL,CLARKE,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,26298
1997,IOWA,SOUTH CENTRAL,CLARKE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,321
1997,IOWA,SOUTH CENTRAL,DECATUR,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,25375
1997,IOWA,SOUTH CENTRAL,DECATUR,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,251
1997,IOWA,SOUTH CENTRAL,LUCAS,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,24035
1997,IOWA,SOUTH CENTRAL,LUCAS,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,286
1997,IOWA,SOUTH CENTRAL,MADISON,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,70237
1997,IOWA,SOUTH CENTRAL,MADISON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,537
1997,IOWA,SOUTH CENTRAL,MARION,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,79063
1997,IOWA,SOUTH CENTRAL,MARION,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,542
1997,IOWA,SOUTH CENTRAL,MONROE,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,28092
1997,IOWA,SOUTH CENTRAL,MONROE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,312
1997,IOWA,SOUTH CENTRAL,RINGGOLD,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,38431
1997,IOWA,SOUTH CENTRAL,RINGGOLD,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,322
1997,IOWA,SOUTH CENTRAL,UNION,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,42214
1997,IOWA,SOUTH CENTRAL,UNION,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,358
1997,IOWA,SOUTH CENTRAL,WARREN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,72773
1997,IOWA,SOUTH CENTRAL,WARREN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,564
1997,IOWA,SOUTH CENTRAL,WAYNE,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,43520
1997,IOWA,SOUTH CENTRAL,WAYNE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,346
1997,IOWA,SOUTHEAST,DAVIS,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,34692
1997,IOWA,SOUTHEAST,DAVIS,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,377
1997,IOWA,SOUTHEAST,DES MOINES,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,70002
1997,IOWA,SOUTHEAST,DES MOINES,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,433
1997,IOWA,SOUTHEAST,HENRY,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,86468
1997,IOWA,SOUTHEAST,HENRY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,509
1997,IOWA,SOUTHEAST,JEFFERSON,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,63347
1997,IOWA,SOUTHEAST,JEFFERSON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,414
1997,IOWA,SOUTHEAST,KEOKUK,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,101418
1997,IOWA,SOUTHEAST,KEOKUK,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,598
1997,IOWA,SOUTHEAST,LEE,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,75570
1997,IOWA,SOUTHEAST,LEE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,507
1997,IOWA,SOUTHEAST,LOUISA,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,76824
1997,IOWA,SOUTHEAST,LOUISA,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,389
1997,IOWA,SOUTHEAST,MAHASKA,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,117874
1997,IOWA,SOUTHEAST,MAHASKA,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,683
1997,IOWA,SOUTHEAST,VAN BUREN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,44923
1997,IOWA,SOUTHEAST,VAN BUREN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,406
1997,IOWA,SOUTHEAST,WAPELLO,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,49875
1997,IOWA,SOUTHEAST,WAPELLO,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,338
1997,IOWA,SOUTHEAST,WASHINGTON,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,115721
1997,IOWA,SOUTHEAST,WASHINGTON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,736
1997,IOWA,SOUTHWEST,ADAIR,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,97291
1997,IOWA,SOUTHWEST,ADAIR,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,558
1997,IOWA,SOUTHWEST,ADAMS,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,55365
1997,IOWA,SOUTHWEST,ADAMS,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,348
1997,IOWA,SOUTHWEST,CASS,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,118445
1997,IOWA,SOUTHWEST,CASS,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,585
1997,IOWA,SOUTHWEST,FREMONT,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,117531
1997,IOWA,SOUTHWEST,FREMONT,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,429
1997,IOWA,SOUTHWEST,MILLS,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,92203
1997,IOWA,SOUTHWEST,MILLS,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,362
1997,IOWA,SOUTHWEST,MONTGOMERY,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,83254
1997,IOWA,SOUTHWEST,MONTGOMERY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,407
1997,IOWA,SOUTHWEST,PAGE,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,93294
1997,IOWA,SOUTHWEST,PAGE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,549
1997,IOWA,SOUTHWEST,POTTAWATTAMIE,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,227739
1997,IOWA,SOUTHWEST,POTTAWATTAMIE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,994
1997,IOWA,SOUTHWEST,TAYLOR,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,56568
1997,IOWA,SOUTHWEST,TAYLOR,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,411
1997,IOWA,WEST CENTRAL,AUDUBON,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,107023
1997,IOWA,WEST CENTRAL,AUDUBON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,480
1997,IOWA,WEST CENTRAL,CALHOUN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,153784
1997,IOWA,WEST CENTRAL,CALHOUN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,668
1997,IOWA,WEST CENTRAL,CARROLL,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,154763
1997,IOWA,WEST CENTRAL,CARROLL,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,905
1997,IOWA,WEST CENTRAL,CRAWFORD,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,164491
1997,IOWA,WEST CENTRAL,CRAWFORD,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,805
1997,IOWA,WEST CENTRAL,GREENE,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,152933
1997,IOWA,WEST CENTRAL,GREENE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,631
1997,IOWA,WEST CENTRAL,GUTHRIE,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,96031
1997,IOWA,WEST CENTRAL,GUTHRIE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,533
1997,IOWA,WEST CENTRAL,HARRISON,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,157862
1997,IOWA,WEST CENTRAL,HARRISON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,655
1997,IOWA,WEST CENTRAL,IDA,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,108595
1997,IOWA,WEST CENTRAL,IDA,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,508
1997,IOWA,WEST CENTRAL,MONONA,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,146764
1997,IOWA,WEST CENTRAL,MONONA,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,535
1997,IOWA,WEST CENTRAL,SAC,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,149466
1997,IOWA,WEST CENTRAL,SAC,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,678
1997,IOWA,WEST CENTRAL,SHELBY,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,154935
1997,IOWA,WEST CENTRAL,SHELBY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,767
